序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
1090,接收,1,2026-04-24 15:39:50.423.731,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 6c 01
1091,接收,1,2026-04-24 15:39:50.424.287,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1092,接收,1,2026-04-24 15:39:50.424.855,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1093,接收,1,2026-04-24 15:39:50.425.415,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1094,接收,1,2026-04-24 15:39:50.425.975,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1095,接收,1,2026-04-24 15:39:50.426.539,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1096,接收,1,2026-04-24 15:39:50.427.108,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
1097,接收,1,2026-04-24 15:39:50.427.676,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1098,接收,1,2026-04-24 15:39:50.428.256,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
1099,接收,1,2026-04-24 15:39:50.438.152,0.009896,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 7f
1100,接收,1,2026-04-24 15:39:50.459.332,0.021180,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1101,接收,1,2026-04-24 15:39:50.526.150,0.066818,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 80
1102,接收,1,2026-04-24 15:39:50.559.326,0.033176,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 54 12 f0
1103,接收,1,2026-04-24 15:39:50.561.474,0.002148,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1104,接收,1,2026-04-24 15:39:50.588.940,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1105,接收,1,2026-04-24 15:39:50.614.147,0.025207,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 80
1106,接收,1,2026-04-24 15:39:50.659.349,0.045202,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 54 12 f0
1107,接收,1,2026-04-24 15:39:50.688.935,0.029586,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1108,接收,1,2026-04-24 15:39:50.702.146,0.013211,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 80
1109,接收,1,2026-04-24 15:39:50.759.343,0.057197,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5c 12 f0
1110,接收,1,2026-04-24 15:39:50.788.929,0.029586,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1111,接收,1,2026-04-24 15:39:50.790.141,0.001212,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 81
1112,接收,1,2026-04-24 15:39:50.859.366,0.069225,731,报文帧,数据帧,标准帧,CAN,1,05
1113,接收,1,2026-04-24 15:39:50.859.598,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5b 12 f0
1114,接收,1,2026-04-24 15:39:50.878.137,0.018539,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 81
1115,接收,1,2026-04-24 15:39:50.922.585,0.044448,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
1116,接收,1,2026-04-24 15:39:50.923.150,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 80 00
1117,接收,1,2026-04-24 15:39:50.923.726,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 6c 01
1118,接收,1,2026-04-24 15:39:50.924.282,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1119,接收,1,2026-04-24 15:39:50.924.851,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1120,接收,1,2026-04-24 15:39:50.925.411,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1121,接收,1,2026-04-24 15:39:50.925.971,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1122,接收,1,2026-04-24 15:39:50.926.535,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1123,接收,1,2026-04-24 15:39:50.927.103,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
1124,接收,1,2026-04-24 15:39:50.927.672,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1125,接收,1,2026-04-24 15:39:50.928.252,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
1126,接收,1,2026-04-24 15:39:50.928.732,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 9f 00 1a 00 80 00
1127,接收,1,2026-04-24 15:39:50.929.220,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
1128,接收,1,2026-04-24 15:39:50.929.701,0.000481,184,报文帧,数据帧,标准帧,CAN,8,19 00 21 03 6c 01 00 00
1129,接收,1,2026-04-24 15:39:50.930.181,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
1130,接收,1,2026-04-24 15:39:50.930.665,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
1131,接收,1,2026-04-24 15:39:50.957.004,0.026339,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1132,接收,1,2026-04-24 15:39:50.959.372,0.002368,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5f 12 f0
1133,接收,1,2026-04-24 15:39:50.966.135,0.006763,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 82
1134,接收,1,2026-04-24 15:39:50.988.914,0.022779,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1135,接收,1,2026-04-24 15:39:51.054.132,0.065218,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 82
1136,接收,1,2026-04-24 15:39:51.059.377,0.005245,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5d 12 f0
1137,接收,1,2026-04-24 15:39:51.088.911,0.029534,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1138,接收,1,2026-04-24 15:39:51.142.130,0.053219,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 83
1139,接收,1,2026-04-24 15:39:51.159.370,0.017240,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1140,接收,1,2026-04-24 15:39:51.193.452,0.034082,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1141,接收,1,2026-04-24 15:39:51.230.127,0.036675,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 83
1142,接收,1,2026-04-24 15:39:51.259.388,0.029261,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1143,接收,1,2026-04-24 15:39:51.318.126,0.058738,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 84
1144,接收,1,2026-04-24 15:39:51.359.387,0.041261,731,报文帧,数据帧,标准帧,CAN,1,05
1145,接收,1,2026-04-24 15:39:51.359.619,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1146,接收,1,2026-04-24 15:39:51.361.423,0.001804,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1147,接收,1,2026-04-24 15:39:51.393.441,0.032018,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1148,接收,1,2026-04-24 15:39:51.406.120,0.012679,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 84
1149,接收,1,2026-04-24 15:39:51.422.577,0.016457,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
1150,接收,1,2026-04-24 15:39:51.423.141,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 80 00
1151,接收,1,2026-04-24 15:39:51.423.718,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1e 03 6c 01
1152,接收,1,2026-04-24 15:39:51.424.274,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1153,接收,1,2026-04-24 15:39:51.424.842,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1154,接收,1,2026-04-24 15:39:51.425.402,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1155,接收,1,2026-04-24 15:39:51.425.963,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1156,接收,1,2026-04-24 15:39:51.426.527,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1157,接收,1,2026-04-24 15:39:51.427.095,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 15 00
1158,接收,1,2026-04-24 15:39:51.427.676,0.000581,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1159,接收,1,2026-04-24 15:39:51.428.256,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
1160,接收,1,2026-04-24 15:39:51.459.392,0.031136,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1161,接收,1,2026-04-24 15:39:51.493.434,0.034042,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1162,接收,1,2026-04-24 15:39:51.494.118,0.000684,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 84
1163,接收,1,2026-04-24 15:39:51.559.415,0.065297,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1164,接收,1,2026-04-24 15:39:51.582.115,0.022700,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 85
1165,接收,1,2026-04-24 15:39:51.593.426,0.011311,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1166,接收,1,2026-04-24 15:39:51.659.407,0.065981,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1167,接收,1,2026-04-24 15:39:51.670.115,0.010708,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 85
1168,接收,1,2026-04-24 15:39:51.758.112,0.087997,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 86
1169,接收,1,2026-04-24 15:39:51.759.432,0.001320,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1170,接收,1,2026-04-24 15:39:51.761.400,0.001968,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1171,接收,1,2026-04-24 15:39:51.788.866,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1172,接收,1,2026-04-24 15:39:51.846.109,0.057243,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 86
1173,接收,1,2026-04-24 15:39:51.859.429,0.013320,731,报文帧,数据帧,标准帧,CAN,1,05
1174,接收,1,2026-04-24 15:39:51.859.661,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1175,接收,1,2026-04-24 15:39:51.888.859,0.029198,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1176,接收,1,2026-04-24 15:39:51.922.571,0.033712,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
1177,接收,1,2026-04-24 15:39:51.923.135,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 80 00
1178,接收,1,2026-04-24 15:39:51.923.712,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 22 03 6c 01
1179,接收,1,2026-04-24 15:39:51.924.272,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1180,接收,1,2026-04-24 15:39:51.924.840,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1181,接收,1,2026-04-24 15:39:51.925.400,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1182,接收,1,2026-04-24 15:39:51.925.961,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1183,接收,1,2026-04-24 15:39:51.926.525,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1184,接收,1,2026-04-24 15:39:51.927.093,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 15 00
1185,接收,1,2026-04-24 15:39:51.927.674,0.000581,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1186,接收,1,2026-04-24 15:39:51.928.254,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
1187,接收,1,2026-04-24 15:39:51.928.734,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 9f 00 1a 00 80 00
1188,接收,1,2026-04-24 15:39:51.929.223,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
1189,接收,1,2026-04-24 15:39:51.929.703,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 22 03 6c 01 00 00
1190,接收,1,2026-04-24 15:39:51.930.183,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
1191,接收,1,2026-04-24 15:39:51.930.667,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
1192,接收,1,2026-04-24 15:39:51.934.103,0.003436,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 87
1193,接收,1,2026-04-24 15:39:51.959.436,0.025333,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 56 12 f0
1194,接收,1,2026-04-24 15:39:51.993.402,0.033966,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1195,接收,1,2026-04-24 15:39:52.022.101,0.028699,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 87
1196,接收,1,2026-04-24 15:39:52.059.450,0.037349,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 56 12 f0
1197,接收,1,2026-04-24 15:39:52.110.100,0.050650,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 87
1198,接收,1,2026-04-24 15:39:52.159.445,0.049345,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1199,接收,1,2026-04-24 15:39:52.161.377,0.001932,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1200,接收,1,2026-04-24 15:39:52.193.391,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1201,接收,1,2026-04-24 15:39:52.198.095,0.004704,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 88
1202,接收,1,2026-04-24 15:39:52.259.468,0.061373,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1203,接收,1,2026-04-24 15:39:52.286.095,0.026627,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 88
1204,接收,1,2026-04-24 15:39:52.293.383,0.007288,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1205,接收,1,2026-04-24 15:39:52.359.463,0.066080,731,报文帧,数据帧,标准帧,CAN,1,05
1206,接收,1,2026-04-24 15:39:52.359.695,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 56 12 f0
1207,接收,1,2026-04-24 15:39:52.374.091,0.014396,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 89
1208,接收,1,2026-04-24 15:39:52.388.830,0.014739,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1209,接收,1,2026-04-24 15:39:52.422.562,0.033732,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
1210,接收,1,2026-04-24 15:39:52.423.127,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 80 00
1211,接收,1,2026-04-24 15:39:52.423.703,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 22 03 6c 01
1212,接收,1,2026-04-24 15:39:52.424.263,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1213,接收,1,2026-04-24 15:39:52.424.831,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1214,接收,1,2026-04-24 15:39:52.425.391,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1215,接收,1,2026-04-24 15:39:52.425.951,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1216,接收,1,2026-04-24 15:39:52.426.516,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1217,接收,1,2026-04-24 15:39:52.427.084,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 15 00
1218,接收,1,2026-04-24 15:39:52.427.664,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1219,接收,1,2026-04-24 15:39:52.428.244,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
1220,接收,1,2026-04-24 15:39:52.459.472,0.031228,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 57 12 f0
1221,接收,1,2026-04-24 15:39:52.462.088,0.002616,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 89
1222,接收,1,2026-04-24 15:39:52.550.085,0.087997,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8a
1223,接收,1,2026-04-24 15:39:52.556.873,0.006788,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1224,接收,1,2026-04-24 15:39:52.559.489,0.002616,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5b 12 f0
1225,接收,1,2026-04-24 15:39:52.588.819,0.029330,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1226,接收,1,2026-04-24 15:39:52.638.081,0.049262,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8a
1227,接收,1,2026-04-24 15:39:52.659.490,0.021409,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5d 12 f0
1228,接收,1,2026-04-24 15:39:52.688.813,0.029323,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1229,接收,1,2026-04-24 15:39:52.726.079,0.037266,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8b
1230,接收,1,2026-04-24 15:39:52.759.484,0.033405,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5c 12 f0
1231,接收,1,2026-04-24 15:39:52.793.354,0.033870,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1232,接收,1,2026-04-24 15:39:52.814.078,0.020724,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8b
1233,接收,1,2026-04-24 15:39:52.859.499,0.045421,731,报文帧,数据帧,标准帧,CAN,1,05
1234,接收,1,2026-04-24 15:39:52.859.731,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5b 12 f0
1235,接收,1,2026-04-24 15:39:52.902.073,0.042342,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8b
1236,接收,1,2026-04-24 15:39:52.922.554,0.020481,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
1237,接收,1,2026-04-24 15:39:52.923.118,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 80 00
1238,接收,1,2026-04-24 15:39:52.923.694,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
1239,接收,1,2026-04-24 15:39:52.924.255,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1240,接收,1,2026-04-24 15:39:52.924.823,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1241,接收,1,2026-04-24 15:39:52.925.383,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1242,接收,1,2026-04-24 15:39:52.925.944,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1243,接收,1,2026-04-24 15:39:52.926.508,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1244,接收,1,2026-04-24 15:39:52.927.076,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 15 00
1245,接收,1,2026-04-24 15:39:52.927.656,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1246,接收,1,2026-04-24 15:39:52.928.236,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
1247,接收,1,2026-04-24 15:39:52.928.717,0.000481,182,报文帧,数据帧,标准帧,CAN,8,01 00 9f 00 1a 00 80 00
1248,接收,1,2026-04-24 15:39:52.929.205,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
1249,接收,1,2026-04-24 15:39:52.929.685,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 6c 01 00 00
1250,接收,1,2026-04-24 15:39:52.930.173,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
1251,接收,1,2026-04-24 15:39:52.930.657,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
1252,接收,1,2026-04-24 15:39:52.959.505,0.028848,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1253,接收,1,2026-04-24 15:39:52.961.357,0.001852,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1254,接收,1,2026-04-24 15:39:52.988.792,0.027435,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1255,接收,1,2026-04-24 15:39:52.990.071,0.001279,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8c
1256,接收,1,2026-04-24 15:39:53.059.509,0.069438,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1257,接收,1,2026-04-24 15:39:53.078.068,0.018559,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8c
1258,接收,1,2026-04-24 15:39:53.088.787,0.010719,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1259,接收,1,2026-04-24 15:39:53.159.532,0.070745,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1260,接收,1,2026-04-24 15:39:53.166.064,0.006532,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8d
1261,接收,1,2026-04-24 15:39:53.188.779,0.022715,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1262,接收,1,2026-04-24 15:39:53.254.061,0.065282,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8d
1263,接收,1,2026-04-24 15:39:53.259.526,0.005465,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1264,接收,1,2026-04-24 15:39:53.342.059,0.082533,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8e
1265,接收,1,2026-04-24 15:39:53.356.822,0.014763,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1266,接收,1,2026-04-24 15:39:53.359.550,0.002728,731,报文帧,数据帧,标准帧,CAN,1,05
1267,接收,1,2026-04-24 15:39:53.359.782,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
1268,接收,1,2026-04-24 15:39:53.393.316,0.033534,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1269,接收,1,2026-04-24 15:39:53.422.548,0.029232,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
1270,接收,1,2026-04-24 15:39:53.423.113,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 80 00
1271,接收,1,2026-04-24 15:39:53.423.689,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 6c 01
1272,接收,1,2026-04-24 15:39:53.424.245,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
1273,接收,1,2026-04-24 15:39:53.424.813,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
1274,接收,1,2026-04-24 15:39:53.425.373,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
1275,接收,1,2026-04-24 15:39:53.425.934,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1276,接收,1,2026-04-24 15:39:53.426.498,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1277,接收,1,2026-04-24 15:39:53.427.066,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 15 00
1278,接收,1,2026-04-24 15:39:53.427.646,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
1279,接收,1,2026-04-24 15:39:53.428.226,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
1280,接收,1,2026-04-24 15:39:53.430.058,0.001832,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 8e
1281,接收,1,2026-04-24 15:39:53.459.555,0.029497,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
1282,接收,1,2026-04-24 15:39:53.493.313,0.033758,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
