序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
14712,接收,1,2026-05-05 12:57:37.696.110,0.000476,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14713,接收,1,2026-05-05 12:57:37.702.857,0.006747,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14714,接收,1,2026-05-05 12:57:37.747.262,0.044405,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14715,接收,1,2026-05-05 12:57:37.798.448,0.051186,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14716,接收,1,2026-05-05 12:57:37.889.030,0.090582,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14717,接收,1,2026-05-05 12:57:37.900.034,0.011004,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14718,接收,1,2026-05-05 12:57:37.951.800,0.051766,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14719,接收,1,2026-05-05 12:57:37.984.157,0.032357,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14720,接收,1,2026-05-05 12:57:38.059.921,0.075764,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14721,接收,1,2026-05-05 12:57:38.074.918,0.014997,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14722,接收,1,2026-05-05 12:57:38.151.790,0.076872,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14723,接收,1,2026-05-05 12:57:38.169.991,0.018201,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14724,接收,1,2026-05-05 12:57:38.188.155,0.018164,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14725,接收,1,2026-05-05 12:57:38.188.724,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 44 00 96 00 7c 00
14726,接收,1,2026-05-05 12:57:38.189.292,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,eb 0a 0b 00 d4 07 08 02
14727,接收,1,2026-05-05 12:57:38.189.845,0.000553,18f184a0,报文帧,数据帧,扩展帧,CAN,8,26 01 36 00 32 00 3d 00
14728,接收,1,2026-05-05 12:57:38.190.406,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,90 10 00 00 8b 72 00 00
14729,接收,1,2026-05-05 12:57:38.190.966,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3a 3d
14730,接收,1,2026-05-05 12:57:38.191.523,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14731,接收,1,2026-05-05 12:57:38.192.088,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14732,接收,1,2026-05-05 12:57:38.192.656,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14733,接收,1,2026-05-05 12:57:38.193.237,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14734,接收,1,2026-05-05 12:57:38.193.721,0.000484,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 44 00 7c 00
14735,接收,1,2026-05-05 12:57:38.194.206,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14736,接收,1,2026-05-05 12:57:38.194.691,0.000485,184,报文帧,数据帧,标准帧,CAN,8,eb 0a d4 07 08 02 26 01
14737,接收,1,2026-05-05 12:57:38.195.155,0.000464,185,报文帧,数据帧,标准帧,CAN,8,eb 0a 2c 00 00 02 3a 3d
14738,接收,1,2026-05-05 12:57:38.195.620,0.000465,186,报文帧,数据帧,标准帧,CAN,8,90 10 00 00 8b 72 00 00
14739,接收,1,2026-05-05 12:57:38.196.097,0.000477,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14740,接收,1,2026-05-05 12:57:38.251.785,0.055688,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14741,接收,1,2026-05-05 12:57:38.265.127,0.013342,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14742,接收,1,2026-05-05 12:57:38.355.869,0.090742,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
14743,接收,1,2026-05-05 12:57:38.379.799,0.023930,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14744,接收,1,2026-05-05 12:57:38.447.228,0.067429,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14745,接收,1,2026-05-05 12:57:38.450.883,0.003655,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14746,接收,1,2026-05-05 12:57:38.546.028,0.095145,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14747,接收,1,2026-05-05 12:57:38.551.768,0.005740,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14748,接收,1,2026-05-05 12:57:38.636.763,0.084995,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
14749,接收,1,2026-05-05 12:57:38.688.143,0.051380,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14750,接收,1,2026-05-05 12:57:38.688.712,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 47 00 96 00 7c 00
14751,接收,1,2026-05-05 12:57:38.689.272,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,eb 0a 0b 00 d1 07 08 02
14752,接收,1,2026-05-05 12:57:38.689.825,0.000553,18f184a0,报文帧,数据帧,扩展帧,CAN,8,26 01 36 00 32 00 3d 00
14753,接收,1,2026-05-05 12:57:38.690.386,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,95 10 00 00 8b 72 00 00
14754,接收,1,2026-05-05 12:57:38.690.946,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
14755,接收,1,2026-05-05 12:57:38.691.507,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14756,接收,1,2026-05-05 12:57:38.692.072,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14757,接收,1,2026-05-05 12:57:38.692.640,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14758,接收,1,2026-05-05 12:57:38.693.221,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14759,接收,1,2026-05-05 12:57:38.693.705,0.000484,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 47 00 7c 00
14760,接收,1,2026-05-05 12:57:38.694.182,0.000477,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14761,接收,1,2026-05-05 12:57:38.694.666,0.000484,184,报文帧,数据帧,标准帧,CAN,8,eb 0a d1 07 08 02 26 01
14762,接收,1,2026-05-05 12:57:38.695.127,0.000461,185,报文帧,数据帧,标准帧,CAN,8,eb 0a 2c 00 00 02 3b 3d
14763,接收,1,2026-05-05 12:57:38.695.588,0.000461,186,报文帧,数据帧,标准帧,CAN,8,95 10 00 00 8b 72 00 00
14764,接收,1,2026-05-05 12:57:38.696.068,0.000480,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14765,接收,1,2026-05-05 12:57:38.699.888,0.003820,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14766,接收,1,2026-05-05 12:57:38.731.846,0.031958,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14767,接收,1,2026-05-05 12:57:38.751.761,0.019915,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14768,接收,1,2026-05-05 12:57:38.827.193,0.075432,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14769,接收,1,2026-05-05 12:57:38.859.668,0.032475,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14770,接收,1,2026-05-05 12:57:38.917.820,0.058152,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
14771,接收,1,2026-05-05 12:57:38.951.746,0.033926,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14772,接收,1,2026-05-05 12:57:39.013.013,0.061267,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14773,接收,1,2026-05-05 12:57:39.051.743,0.038730,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14774,接收,1,2026-05-05 12:57:39.103.749,0.052006,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14775,接收,1,2026-05-05 12:57:39.179.757,0.076008,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14776,接收,1,2026-05-05 12:57:39.188.134,0.008377,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14777,接收,1,2026-05-05 12:57:39.188.702,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 46 00 96 00 7c 00
14778,接收,1,2026-05-05 12:57:39.189.263,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,ef 0a 0b 00 d3 07 08 02
14779,接收,1,2026-05-05 12:57:39.189.811,0.000548,18f184a0,报文帧,数据帧,扩展帧,CAN,8,26 01 36 00 32 00 3d 00
14780,接收,1,2026-05-05 12:57:39.190.372,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,95 10 00 00 8c 72 00 00
14781,接收,1,2026-05-05 12:57:39.190.933,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
14782,接收,1,2026-05-05 12:57:39.191.493,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14783,接收,1,2026-05-05 12:57:39.192.058,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14784,接收,1,2026-05-05 12:57:39.192.627,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14785,接收,1,2026-05-05 12:57:39.193.207,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14786,接收,1,2026-05-05 12:57:39.193.692,0.000485,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 46 00 7c 00
14787,接收,1,2026-05-05 12:57:39.194.177,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14788,接收,1,2026-05-05 12:57:39.194.661,0.000484,184,报文帧,数据帧,标准帧,CAN,8,ef 0a d3 07 08 02 26 01
14789,接收,1,2026-05-05 12:57:39.195.122,0.000461,185,报文帧,数据帧,标准帧,CAN,8,ef 0a 2c 00 00 02 3b 3d
14790,接收,1,2026-05-05 12:57:39.195.582,0.000460,186,报文帧,数据帧,标准帧,CAN,8,95 10 00 00 8c 72 00 00
14791,接收,1,2026-05-05 12:57:39.196.055,0.000473,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14792,接收,1,2026-05-05 12:57:39.199.003,0.002948,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14793,接收,1,2026-05-05 12:57:39.251.732,0.052729,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14794,接收,1,2026-05-05 12:57:39.294.179,0.042447,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14795,接收,1,2026-05-05 12:57:39.347.177,0.052998,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14796,接收,1,2026-05-05 12:57:39.384.925,0.037748,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14797,接收,1,2026-05-05 12:57:39.480.122,0.095197,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14798,接收,1,2026-05-05 12:57:39.500.053,0.019931,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14799,接收,1,2026-05-05 12:57:39.551.715,0.051662,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14800,接收,1,2026-05-05 12:57:39.570.775,0.019060,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14801,接收,1,2026-05-05 12:57:39.659.939,0.089164,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14802,接收,1,2026-05-05 12:57:39.665.946,0.006007,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14803,接收,1,2026-05-05 12:57:39.688.126,0.022180,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14804,接收,1,2026-05-05 12:57:39.688.695,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 46 00 96 00 7c 00
14805,接收,1,2026-05-05 12:57:39.689.255,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,ef 0a 0b 00 d9 07 08 02
14806,接收,1,2026-05-05 12:57:39.689.808,0.000553,18f184a0,报文帧,数据帧,扩展帧,CAN,8,25 01 36 00 32 00 3d 00
14807,接收,1,2026-05-05 12:57:39.690.368,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,95 10 00 00 8c 72 00 00
14808,接收,1,2026-05-05 12:57:39.690.929,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3a 3d
14809,接收,1,2026-05-05 12:57:39.691.486,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14810,接收,1,2026-05-05 12:57:39.692.050,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14811,接收,1,2026-05-05 12:57:39.692.619,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14812,接收,1,2026-05-05 12:57:39.693.200,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14813,接收,1,2026-05-05 12:57:39.693.684,0.000484,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 46 00 7c 00
14814,接收,1,2026-05-05 12:57:39.694.169,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14815,接收,1,2026-05-05 12:57:39.694.654,0.000485,184,报文帧,数据帧,标准帧,CAN,8,ef 0a d9 07 08 02 25 01
14816,接收,1,2026-05-05 12:57:39.695.114,0.000460,185,报文帧,数据帧,标准帧,CAN,8,ef 0a 2c 00 00 02 3a 3d
14817,接收,1,2026-05-05 12:57:39.695.575,0.000461,186,报文帧,数据帧,标准帧,CAN,8,95 10 00 00 8c 72 00 00
14818,接收,1,2026-05-05 12:57:39.696.048,0.000473,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14819,接收,1,2026-05-05 12:57:39.751.704,0.055656,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14820,接收,1,2026-05-05 12:57:39.761.195,0.009491,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14821,接收,1,2026-05-05 12:57:39.851.698,0.090503,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14822,接收,1,2026-05-05 12:57:39.852.190,0.000492,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14823,接收,1,2026-05-05 12:57:39.947.067,0.094877,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14824,接收,1,2026-05-05 12:57:39.979.921,0.032854,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14825,接收,1,2026-05-05 12:57:40.042.264,0.062343,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14826,接收,1,2026-05-05 12:57:40.051.688,0.009424,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14827,接收,1,2026-05-05 12:57:40.132.843,0.081155,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14828,接收,1,2026-05-05 12:57:40.151.682,0.018839,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14829,接收,1,2026-05-05 12:57:40.188.115,0.036433,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14830,接收,1,2026-05-05 12:57:40.188.683,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 45 00 96 00 7c 00
14831,接收,1,2026-05-05 12:57:40.189.248,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,cc 0a 0b 00 e5 07 08 02
14832,接收,1,2026-05-05 12:57:40.189.800,0.000552,18f184a0,报文帧,数据帧,扩展帧,CAN,8,27 01 36 00 32 00 3d 00
14833,接收,1,2026-05-05 12:57:40.190.357,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,95 10 00 00 8d 72 00 00
14834,接收,1,2026-05-05 12:57:40.190.918,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
14835,接收,1,2026-05-05 12:57:40.191.478,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14836,接收,1,2026-05-05 12:57:40.192.043,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14837,接收,1,2026-05-05 12:57:40.192.612,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14838,接收,1,2026-05-05 12:57:40.193.192,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14839,接收,1,2026-05-05 12:57:40.193.677,0.000485,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 45 00 7c 00
14840,接收,1,2026-05-05 12:57:40.194.161,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14841,接收,1,2026-05-05 12:57:40.194.646,0.000485,184,报文帧,数据帧,标准帧,CAN,8,cc 0a e5 07 08 02 27 01
14842,接收,1,2026-05-05 12:57:40.195.115,0.000469,185,报文帧,数据帧,标准帧,CAN,8,cc 0a 2c 00 00 02 3b 3d
14843,接收,1,2026-05-05 12:57:40.195.579,0.000464,186,报文帧,数据帧,标准帧,CAN,8,95 10 00 00 8d 72 00 00
14844,接收,1,2026-05-05 12:57:40.196.052,0.000473,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14845,接收,1,2026-05-05 12:57:40.227.958,0.031906,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14846,接收,1,2026-05-05 12:57:40.299.906,0.071948,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14847,接收,1,2026-05-05 12:57:40.323.182,0.023276,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14848,接收,1,2026-05-05 12:57:40.351.672,0.028490,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14849,接收,1,2026-05-05 12:57:40.413.812,0.062140,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14850,接收,1,2026-05-05 12:57:40.459.793,0.045981,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14851,接收,1,2026-05-05 12:57:40.508.923,0.049130,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14852,接收,1,2026-05-05 12:57:40.547.113,0.038190,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14853,接收,1,2026-05-05 12:57:40.599.678,0.052565,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14854,接收,1,2026-05-05 12:57:40.651.655,0.051977,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14855,接收,1,2026-05-05 12:57:40.688.104,0.036449,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14856,接收,1,2026-05-05 12:57:40.688.672,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 44 00 96 00 7c 00
14857,接收,1,2026-05-05 12:57:40.689.241,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,cc 0a 0b 00 d9 07 08 02
14858,接收,1,2026-05-05 12:57:40.689.794,0.000553,18f184a0,报文帧,数据帧,扩展帧,CAN,8,27 01 36 00 32 00 3d 00
14859,接收,1,2026-05-05 12:57:40.690.350,0.000556,18f185a0,报文帧,数据帧,扩展帧,CAN,8,95 10 00 00 8d 72 00 00
14860,接收,1,2026-05-05 12:57:40.690.911,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3d
14861,接收,1,2026-05-05 12:57:40.691.472,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14862,接收,1,2026-05-05 12:57:40.692.036,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14863,接收,1,2026-05-05 12:57:40.692.605,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14864,接收,1,2026-05-05 12:57:40.693.185,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14865,接收,1,2026-05-05 12:57:40.693.670,0.000485,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 44 00 7c 00
14866,接收,1,2026-05-05 12:57:40.694.155,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14867,接收,1,2026-05-05 12:57:40.694.639,0.000484,184,报文帧,数据帧,标准帧,CAN,8,cc 0a d9 07 08 02 27 01
14868,接收,1,2026-05-05 12:57:40.695.103,0.000464,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14869,接收,1,2026-05-05 12:57:40.695.456,0.000353,186,报文帧,数据帧,标准帧,CAN,8,95 10 00 00 8d 72 00 00
14870,接收,1,2026-05-05 12:57:40.695.929,0.000473,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14871,接收,1,2026-05-05 12:57:40.779.881,0.083952,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14872,接收,1,2026-05-05 12:57:40.789.811,0.009930,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14873,接收,1,2026-05-05 12:57:40.851.647,0.061836,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14874,接收,1,2026-05-05 12:57:40.880.550,0.028903,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14875,接收,1,2026-05-05 12:57:40.951.642,0.071092,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14876,接收,1,2026-05-05 12:57:40.975.553,0.023911,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14877,接收,1,2026-05-05 12:57:41.070.698,0.095145,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
14878,接收,1,2026-05-05 12:57:41.099.861,0.029163,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14879,接收,1,2026-05-05 12:57:41.151.630,0.051769,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
14880,接收,1,2026-05-05 12:57:41.161.428,0.009798,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
14881,接收,1,2026-05-05 12:57:41.188.093,0.026665,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 27 4e 19 00 00
14882,接收,1,2026-05-05 12:57:41.188.661,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,95 00 44 00 96 00 7b 00
14883,接收,1,2026-05-05 12:57:41.189.222,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,cc 0a 0b 00 d8 07 08 02
14884,接收,1,2026-05-05 12:57:41.189.775,0.000553,18f184a0,报文帧,数据帧,扩展帧,CAN,8,26 01 36 00 32 00 3d 00
14885,接收,1,2026-05-05 12:57:41.190.335,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,95 10 00 00 8e 72 00 00
14886,接收,1,2026-05-05 12:57:41.190.896,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3c 3d
14887,接收,1,2026-05-05 12:57:41.191.465,0.000569,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
14888,接收,1,2026-05-05 12:57:41.192.029,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
14889,接收,1,2026-05-05 12:57:41.192.598,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
14890,接收,1,2026-05-05 12:57:41.193.179,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 27 4e 19 00 00
14891,接收,1,2026-05-05 12:57:41.193.663,0.000484,182,报文帧,数据帧,标准帧,CAN,8,95 00 96 00 44 00 7b 00
14892,接收,1,2026-05-05 12:57:41.194.136,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5a 00 65 00
14893,接收,1,2026-05-05 12:57:41.194.621,0.000485,184,报文帧,数据帧,标准帧,CAN,8,cc 0a d8 07 08 02 26 01
14894,接收,1,2026-05-05 12:57:41.195.089,0.000468,185,报文帧,数据帧,标准帧,CAN,8,cc 0a 2c 00 00 02 3c 3d
14895,接收,1,2026-05-05 12:57:41.195.558,0.000469,186,报文帧,数据帧,标准帧,CAN,8,95 10 00 00 8e 72 00 00
14896,接收,1,2026-05-05 12:57:41.196.030,0.000472,191,报文帧,数据帧,标准帧,CAN,8,6f 03 00 00 00 00 00 00
14897,接收,1,2026-05-05 12:57:41.256.566,0.060536,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
14898,接收,1,2026-05-05 12:57:41.259.854,0.003288,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
14899,接收,1,2026-05-05 12:57:41.351.618,0.091764,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
