序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
1251,接收,1,2026-05-05 14:58:37.869.299,0.000488,182,报文帧,数据帧,标准帧,CAN,8,03 00 93 00 1b 00 7b 00
1252,接收,1,2026-05-05 14:58:37.869.772,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1253,接收,1,2026-05-05 14:58:37.870.257,0.000485,184,报文帧,数据帧,标准帧,CAN,8,3a 0b 1d 03 28 01 d2 00
1254,接收,1,2026-05-05 14:58:37.870.729,0.000472,185,报文帧,数据帧,标准帧,CAN,8,3a 0b 00 00 00 02 36 36
1255,接收,1,2026-05-05 14:58:37.871.210,0.000481,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 36 89 00 00
1256,接收,1,2026-05-05 14:58:37.871.683,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1257,接收,1,2026-05-05 14:58:37.889.623,0.017940,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1258,接收,1,2026-05-05 14:58:37.902.551,0.012928,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1259,接收,1,2026-05-05 14:58:37.980.631,0.078080,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1260,接收,1,2026-05-05 14:58:37.990.807,0.010176,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1261,接收,1,2026-05-05 14:58:38.075.909,0.085102,11,报文帧,数据帧,标准帧,CAN,8,9e 80 00 00 00 00 00 00
1262,接收,1,2026-05-05 14:58:38.095.352,0.019443,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1263,接收,1,2026-05-05 14:58:38.171.033,0.075681,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1264,接收,1,2026-05-05 14:58:38.222.534,0.051501,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1265,接收,1,2026-05-05 14:58:38.261.962,0.039428,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1266,接收,1,2026-05-05 14:58:38.295.341,0.033379,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1267,接收,1,2026-05-05 14:58:38.357.096,0.061755,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1268,接收,1,2026-05-05 14:58:38.363.706,0.006610,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
1269,接收,1,2026-05-05 14:58:38.364.274,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 93 00 7b 00
1270,接收,1,2026-05-05 14:58:38.364.835,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,3a 0b 00 00 1f 03 28 01
1271,接收,1,2026-05-05 14:58:38.365.411,0.000576,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1272,接收,1,2026-05-05 14:58:38.365.976,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 36 89 00 00
1273,接收,1,2026-05-05 14:58:38.366.537,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1274,接收,1,2026-05-05 14:58:38.367.093,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1275,接收,1,2026-05-05 14:58:38.367.658,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1276,接收,1,2026-05-05 14:58:38.368.227,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1277,接收,1,2026-05-05 14:58:38.368.807,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
1278,接收,1,2026-05-05 14:58:38.369.296,0.000489,182,报文帧,数据帧,标准帧,CAN,8,03 00 93 00 1a 00 7b 00
1279,接收,1,2026-05-05 14:58:38.369.776,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1280,接收,1,2026-05-05 14:58:38.370.261,0.000485,184,报文帧,数据帧,标准帧,CAN,8,3a 0b 1f 03 28 01 d2 00
1281,接收,1,2026-05-05 14:58:38.370.742,0.000481,185,报文帧,数据帧,标准帧,CAN,8,3a 0b 00 00 00 02 36 36
1282,接收,1,2026-05-05 14:58:38.371.222,0.000480,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 36 89 00 00
1283,接收,1,2026-05-05 14:58:38.371.695,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1284,接收,1,2026-05-05 14:58:38.395.337,0.023642,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1285,接收,1,2026-05-05 14:58:38.452.430,0.057093,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1286,接收,1,2026-05-05 14:58:38.542.514,0.090084,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1287,接收,1,2026-05-05 14:58:38.543.074,0.000560,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1288,接收,1,2026-05-05 14:58:38.595.323,0.052249,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1289,接收,1,2026-05-05 14:58:38.638.146,0.042823,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1290,接收,1,2026-05-05 14:58:38.702.507,0.064361,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1291,接收,1,2026-05-05 14:58:38.728.754,0.026247,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1292,接收,1,2026-05-05 14:58:38.790.767,0.062013,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1293,接收,1,2026-05-05 14:58:38.823.984,0.033217,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1294,接收,1,2026-05-05 14:58:38.863.697,0.039713,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 17 00 00
1295,接收,1,2026-05-05 14:58:38.864.261,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 93 00 7b 00
1296,接收,1,2026-05-05 14:58:38.864.818,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,38 0b 00 00 1d 03 28 01
1297,接收,1,2026-05-05 14:58:38.865.382,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1298,接收,1,2026-05-05 14:58:38.865.947,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 37 89 00 00
1299,接收,1,2026-05-05 14:58:38.866.504,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1300,接收,1,2026-05-05 14:58:38.867.060,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1301,接收,1,2026-05-05 14:58:38.867.625,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1302,接收,1,2026-05-05 14:58:38.868.194,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1303,接收,1,2026-05-05 14:58:38.868.774,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 17 00 00
1304,接收,1,2026-05-05 14:58:38.869.255,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 93 00 1a 00 7b 00
1305,接收,1,2026-05-05 14:58:38.869.740,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1306,接收,1,2026-05-05 14:58:38.870.224,0.000484,184,报文帧,数据帧,标准帧,CAN,8,38 0b 1d 03 28 01 d2 00
1307,接收,1,2026-05-05 14:58:38.870.701,0.000477,185,报文帧,数据帧,标准帧,CAN,8,38 0b 00 00 00 02 36 36
1308,接收,1,2026-05-05 14:58:38.871.178,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 37 89 00 00
1309,接收,1,2026-05-05 14:58:38.871.654,0.000476,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1310,接收,1,2026-05-05 14:58:38.895.309,0.023655,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1311,接收,1,2026-05-05 14:58:38.919.156,0.023847,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1312,接收,1,2026-05-05 14:58:39.009.830,0.090674,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1313,接收,1,2026-05-05 14:58:39.022.489,0.012659,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1314,接收,1,2026-05-05 14:58:39.090.750,0.068261,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1315,接收,1,2026-05-05 14:58:39.105.164,0.014414,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1316,接收,1,2026-05-05 14:58:39.195.291,0.090127,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1317,接收,1,2026-05-05 14:58:39.200.298,0.005007,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1318,接收,1,2026-05-05 14:58:39.290.908,0.090610,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1319,接收,1,2026-05-05 14:58:39.342.473,0.051565,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1320,接收,1,2026-05-05 14:58:39.363.686,0.021213,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
1321,接收,1,2026-05-05 14:58:39.364.254,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 93 00 7b 00
1322,接收,1,2026-05-05 14:58:39.364.815,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,38 0b 00 00 1f 03 28 01
1323,接收,1,2026-05-05 14:58:39.365.388,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1324,接收,1,2026-05-05 14:58:39.365.952,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 37 89 00 00
1325,接收,1,2026-05-05 14:58:39.366.509,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1326,接收,1,2026-05-05 14:58:39.367.066,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1327,接收,1,2026-05-05 14:58:39.367.630,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1328,接收,1,2026-05-05 14:58:39.368.199,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1329,接收,1,2026-05-05 14:58:39.368.779,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
1330,接收,1,2026-05-05 14:58:39.369.268,0.000489,182,报文帧,数据帧,标准帧,CAN,8,03 00 93 00 1b 00 7b 00
1331,接收,1,2026-05-05 14:58:39.369.741,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1332,接收,1,2026-05-05 14:58:39.370.225,0.000484,184,报文帧,数据帧,标准帧,CAN,8,38 0b 1f 03 28 01 d2 00
1333,接收,1,2026-05-05 14:58:39.370.706,0.000481,185,报文帧,数据帧,标准帧,CAN,8,38 0b 00 00 00 02 36 36
1334,接收,1,2026-05-05 14:58:39.371.183,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 37 89 00 00
1335,接收,1,2026-05-05 14:58:39.371.659,0.000476,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1336,接收,1,2026-05-05 14:58:39.386.272,0.014613,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1337,接收,1,2026-05-05 14:58:39.390.732,0.004460,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1338,接收,1,2026-05-05 14:58:39.477.083,0.086351,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1339,接收,1,2026-05-05 14:58:39.502.461,0.025378,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1340,接收,1,2026-05-05 14:58:39.572.083,0.069622,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1341,接收,1,2026-05-05 14:58:39.590.723,0.018640,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1342,接收,1,2026-05-05 14:58:39.667.319,0.076596,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1343,接收,1,2026-05-05 14:58:39.695.266,0.027947,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1344,接收,1,2026-05-05 14:58:39.758.165,0.062899,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1345,接收,1,2026-05-05 14:58:39.822.446,0.064281,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1346,接收,1,2026-05-05 14:58:39.853.172,0.030726,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1347,接收,1,2026-05-05 14:58:39.868.677,0.015505,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 17 00 00
1348,接收,1,2026-05-05 14:58:39.869.241,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 93 00 7b 00
1349,接收,1,2026-05-05 14:58:39.869.802,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,3a 0b 00 00 1e 03 28 01
1350,接收,1,2026-05-05 14:58:39.870.367,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1351,接收,1,2026-05-05 14:58:39.870.931,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 38 89 00 00
1352,接收,1,2026-05-05 14:58:39.871.488,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1353,接收,1,2026-05-05 14:58:39.872.045,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1354,接收,1,2026-05-05 14:58:39.872.609,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1355,接收,1,2026-05-05 14:58:39.873.178,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1356,接收,1,2026-05-05 14:58:39.873.758,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 17 00 00
1357,接收,1,2026-05-05 14:58:39.874.239,0.000481,182,报文帧,数据帧,标准帧,CAN,8,03 00 93 00 1a 00 7b 00
1358,接收,1,2026-05-05 14:58:39.874.720,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1359,接收,1,2026-05-05 14:58:39.875.204,0.000484,184,报文帧,数据帧,标准帧,CAN,8,3a 0b 1e 03 28 01 d2 00
1360,接收,1,2026-05-05 14:58:39.875.685,0.000481,185,报文帧,数据帧,标准帧,CAN,8,3a 0b 00 00 00 02 36 36
1361,接收,1,2026-05-05 14:58:39.876.166,0.000481,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 38 89 00 00
1362,接收,1,2026-05-05 14:58:39.876.638,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1363,接收,1,2026-05-05 14:58:39.895.253,0.018615,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1364,接收,1,2026-05-05 14:58:39.948.330,0.053077,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1365,接收,1,2026-05-05 14:58:39.995.248,0.046918,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1366,接收,1,2026-05-05 14:58:40.039.244,0.043996,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1367,接收,1,2026-05-05 14:58:40.134.249,0.095005,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1368,接收,1,2026-05-05 14:58:40.142.428,0.008179,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1369,接收,1,2026-05-05 14:58:40.190.691,0.048263,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1370,接收,1,2026-05-05 14:58:40.225.072,0.034381,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1371,接收,1,2026-05-05 14:58:40.302.420,0.077348,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1372,接收,1,2026-05-05 14:58:40.320.248,0.017828,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1373,接收,1,2026-05-05 14:58:40.368.668,0.048420,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 17 00 00
1374,接收,1,2026-05-05 14:58:40.369.232,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 93 00 7b 00
1375,接收,1,2026-05-05 14:58:40.369.793,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,3a 0b 00 00 1f 03 28 01
1376,接收,1,2026-05-05 14:58:40.370.370,0.000577,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1377,接收,1,2026-05-05 14:58:40.370.934,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 38 89 00 00
1378,接收,1,2026-05-05 14:58:40.371.491,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1379,接收,1,2026-05-05 14:58:40.372.048,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1380,接收,1,2026-05-05 14:58:40.372.612,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1381,接收,1,2026-05-05 14:58:40.373.181,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1382,接收,1,2026-05-05 14:58:40.373.762,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 17 00 00
1383,接收,1,2026-05-05 14:58:40.374.242,0.000480,182,报文帧,数据帧,标准帧,CAN,8,03 00 93 00 1b 00 7b 00
1384,接收,1,2026-05-05 14:58:40.374.715,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1385,接收,1,2026-05-05 14:58:40.375.200,0.000485,184,报文帧,数据帧,标准帧,CAN,8,3a 0b 1f 03 28 01 d2 00
1386,接收,1,2026-05-05 14:58:40.375.680,0.000480,185,报文帧,数据帧,标准帧,CAN,8,3a 0b 00 00 00 02 36 36
1387,接收,1,2026-05-05 14:58:40.376.161,0.000481,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 38 89 00 00
1388,接收,1,2026-05-05 14:58:40.376.634,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1389,接收,1,2026-05-05 14:58:40.395.228,0.018594,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1390,接收,1,2026-05-05 14:58:40.415.216,0.019988,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1391,接收,1,2026-05-05 14:58:40.495.224,0.080008,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1392,接收,1,2026-05-05 14:58:40.505.950,0.010726,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1393,接收,1,2026-05-05 14:58:40.601.103,0.095153,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1394,接收,1,2026-05-05 14:58:40.622.402,0.021299,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1395,接收,1,2026-05-05 14:58:40.695.210,0.072808,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1396,接收,1,2026-05-05 14:58:40.696.122,0.000912,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1397,接收,1,2026-05-05 14:58:40.786.948,0.090826,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1398,接收,1,2026-05-05 14:58:40.795.207,0.008259,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1399,接收,1,2026-05-05 14:58:40.868.655,0.073448,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
1400,接收,1,2026-05-05 14:58:40.869.224,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 93 00 7b 00
1401,接收,1,2026-05-05 14:58:40.869.784,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,38 0b 00 00 21 03 28 01
1402,接收,1,2026-05-05 14:58:40.870.357,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1403,接收,1,2026-05-05 14:58:40.870.922,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 39 89 00 00
1404,接收,1,2026-05-05 14:58:40.871.482,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1405,接收,1,2026-05-05 14:58:40.872.039,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1406,接收,1,2026-05-05 14:58:40.872.603,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1407,接收,1,2026-05-05 14:58:40.873.172,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1408,接收,1,2026-05-05 14:58:40.873.753,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
1409,接收,1,2026-05-05 14:58:40.874.241,0.000488,182,报文帧,数据帧,标准帧,CAN,8,03 00 93 00 1b 00 7b 00
1410,接收,1,2026-05-05 14:58:40.874.714,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1411,接收,1,2026-05-05 14:58:40.875.199,0.000485,184,报文帧,数据帧,标准帧,CAN,8,38 0b 21 03 28 01 d2 00
1412,接收,1,2026-05-05 14:58:40.875.675,0.000476,185,报文帧,数据帧,标准帧,CAN,8,38 0b 00 00 00 02 36 36
1413,接收,1,2026-05-05 14:58:40.876.152,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 39 89 00 00
1414,接收,1,2026-05-05 14:58:40.876.629,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1415,接收,1,2026-05-05 14:58:40.882.168,0.005539,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1416,接收,1,2026-05-05 14:58:40.942.384,0.060216,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1417,接收,1,2026-05-05 14:58:40.977.173,0.034789,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1418,接收,1,2026-05-05 14:58:40.995.197,0.018024,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1419,接收,1,2026-05-05 14:58:41.068.022,0.072825,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1420,接收,1,2026-05-05 14:58:41.102.376,0.034354,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1421,接收,1,2026-05-05 14:58:41.163.284,0.060908,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
1422,接收,1,2026-05-05 14:58:41.195.187,0.031903,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
1423,接收,1,2026-05-05 14:58:41.254.039,0.058852,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
1424,接收,1,2026-05-05 14:58:41.295.181,0.041142,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1425,接收,1,2026-05-05 14:58:41.349.202,0.054021,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
1426,接收,1,2026-05-05 14:58:41.368.646,0.019444,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
1427,接收,1,2026-05-05 14:58:41.369.215,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 92 00 7b 00
1428,接收,1,2026-05-05 14:58:41.369.779,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,38 0b 00 00 21 03 28 01
1429,接收,1,2026-05-05 14:58:41.370.352,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 30 00 3c 00
1430,接收,1,2026-05-05 14:58:41.370.917,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 39 89 00 00
1431,接收,1,2026-05-05 14:58:41.371.477,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
1432,接收,1,2026-05-05 14:58:41.372.034,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
1433,接收,1,2026-05-05 14:58:41.372.599,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
1434,接收,1,2026-05-05 14:58:41.373.167,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
1435,接收,1,2026-05-05 14:58:41.373.748,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
1436,接收,1,2026-05-05 14:58:41.374.237,0.000489,182,报文帧,数据帧,标准帧,CAN,8,02 00 92 00 1a 00 7b 00
1437,接收,1,2026-05-05 14:58:41.374.717,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 58 00 64 00
1438,接收,1,2026-05-05 14:58:41.375.202,0.000485,184,报文帧,数据帧,标准帧,CAN,8,38 0b 21 03 28 01 d2 00
1439,接收,1,2026-05-05 14:58:41.375.679,0.000477,185,报文帧,数据帧,标准帧,CAN,8,38 0b 00 00 00 02 36 36
1440,接收,1,2026-05-05 14:58:41.376.155,0.000476,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 39 89 00 00
1441,接收,1,2026-05-05 14:58:41.376.632,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
